time_s,raw,angle_deg
215.200,3480,305.859
215.250,3480,305.859
215.300,3480,305.859
215.350,3480,305.859
215.400,3480,305.859
215.450,3480,305.859
215.500,3480,305.859
215.550,3480,305.859
215.600,3480,305.859
215.650,3480,305.859
215.700,3480,305.859
215.750,3480,305.859
215.800,3480,305.859
215.850,3480,305.859
215.900,3480,305.859
215.950,3480,305.859
216.000,3480,305.859
216.050,3480,305.859
216.100,3480,305.859
216.150,3480,305.859
216.200,3480,305.859
216.250,3480,305.859
216.300,3480,305.859
216.350,3480,305.859
216.400,3480,305.859
216.450,3480,305.859
216.500,3480,305.859
216.550,3480,305.859
216.600,3480,305.859
216.650,3480,305.859
216.700,3480,305.859
216.750,3480,305.859
216.800,3480,305.859
216.850,3480,305.859
216.900,3480,305.859
216.950,3480,305.859
217.000,3480,305.859
217.050,3480,305.859
217.100,3480,305.859
217.150,3480,305.859
217.200,3480,305.859
217.250,3480,305.859
217.300,3480,305.859
217.350,3480,305.859
217.400,3480,305.859
217.450,3480,305.859
217.500,3480,305.859
217.550,3480,305.859
217.600,3480,305.859
217.650,3480,305.859
217.700,3480,305.859
217.750,3480,305.859
217.800,3480,305.859
217.850,3480,305.859
217.900,3480,305.859
217.950,3480,305.859
218.000,3480,305.859
218.050,3480,305.859
218.100,3480,305.859
218.150,3480,305.859
218.200,3480,305.859
218.250,3480,305.859
218.300,3480,305.859
218.350,3480,305.859
218.400,3480,305.859
218.450,3480,305.859
218.500,3480,305.859
218.550,3480,305.859
218.600,3480,305.859
218.650,3480,305.859
218.700,3480,305.859
218.750,3480,305.859
218.800,3480,305.859
218.850,3480,305.859
218.900,3480,305.859
218.950,3480,305.859
219.000,3480,305.859
219.050,3480,305.859
219.100,3480,305.859
219.150,3480,305.859
219.200,3480,305.859
219.250,3480,305.859
219.300,3480,305.859
219.350,3480,305.859
219.400,3480,305.859
219.450,3480,305.859
219.500,3480,305.859
219.550,3480,305.859
219.600,3480,305.859
219.650,3480,305.859
219.700,3480,305.859
219.750,3480,305.859
219.800,3480,305.859
219.850,3480,305.859
219.900,3480,305.859
219.950,3480,305.859
220.000,3480,305.859
220.050,3480,305.859
220.100,3480,305.859
220.150,3480,305.859
220.200,3480,305.859
220.250,3480,305.859
220.300,3480,305.859
220.350,3480,305.859
220.400,3480,305.859
220.450,3480,305.859
220.500,3480,305.859
220.550,3480,305.859
220.600,3480,305.859
220.650,3480,305.859
220.700,3480,305.859
220.750,3480,305.859
220.800,3480,305.859
220.850,3480,305.859
220.900,3480,305.859
220.950,3480,305.859
221.000,3480,305.859
221.050,3480,305.859
221.100,3480,305.859
221.150,3480,305.859
221.200,3480,305.859
221.250,3480,305.859
221.300,3480,305.859
221.350,3480,305.859
221.400,3480,305.859
221.450,3480,305.859
221.500,3480,305.859
221.550,3480,305.859
221.600,3480,305.859
221.650,3480,305.859
221.700,3480,305.859
221.750,3480,305.859
221.800,3480,305.859
221.850,3480,305.859
221.900,3480,305.859
221.950,3480,305.859
222.000,3480,305.859
222.050,3480,305.859
222.100,3480,305.859
222.150,3480,305.859
222.200,3480,305.859
222.250,3480,305.859
222.300,3480,305.859
222.350,3480,305.859
222.400,3480,305.859
222.450,3480,305.859
222.500,3480,305.859
222.550,3480,305.859
222.600,3480,305.859
222.650,3480,305.859
222.700,3480,305.859
222.750,3480,305.859
222.800,3480,305.859
222.850,3480,305.859
222.900,3480,305.859
222.950,3480,305.859
223.000,3480,305.859
223.050,3480,305.859
223.100,3480,305.859
223.150,3480,305.859
223.200,3480,305.859
223.250,3480,305.859
223.300,3480,305.859
223.350,3480,305.859
223.400,3480,305.859
223.450,3480,305.859
223.500,3480,305.859
223.550,3480,305.859
223.600,3480,305.859
223.650,3480,305.859
223.700,3480,305.859
223.750,3480,305.859
223.800,3480,305.859
223.850,3480,305.859
223.900,3480,305.859
223.950,3480,305.859
224.000,3480,305.859
224.050,3480,305.859
224.100,3480,305.859
224.150,3480,305.859
224.200,3480,305.859
224.250,3480,305.859
224.300,3480,305.859
224.350,3480,305.859
224.400,3480,305.859
224.450,3480,305.859
224.500,3480,305.859
224.550,3480,305.859
224.600,3480,305.859
224.650,3480,305.859
224.700,3480,305.859
224.750,3480,305.859
224.800,3480,305.859
224.850,3480,305.859
224.900,3480,305.859
224.950,3480,305.859
225.000,3480,305.859
225.050,3480,305.859
225.100,3480,305.859
225.150,3480,305.859
225.200,3480,305.859
225.250,3480,305.859
225.300,3480,305.859
225.350,3480,305.859
225.400,3480,305.859
225.450,3480,305.859
225.500,3480,305.859
225.550,3480,305.859
225.600,3480,305.859
225.650,3480,305.859
225.700,3480,305.859
225.750,3480,305.859
225.800,3480,305.859
225.850,3480,305.859
225.900,3480,305.859
225.950,3480,305.859
226.000,3480,305.859
226.050,3480,305.859
226.100,3480,305.859
226.150,3480,305.859
226.200,3480,305.859
226.250,3480,305.859
226.300,3480,305.859
226.350,3480,305.859
226.400,3480,305.859
226.450,3480,305.859
226.500,3480,305.859
226.550,3480,305.859
226.600,3480,305.859
226.650,3480,305.859
226.700,3480,305.859
226.750,3480,305.859
226.800,3480,305.859
226.850,3480,305.859
226.900,3480,305.859
226.950,3480,305.859
227.000,3480,305.859
227.050,3480,305.859
227.100,3480,305.859
227.150,3480,305.859
227.200,3480,305.859
227.250,3480,305.859
227.300,3480,305.859
227.350,3480,305.859
227.400,3480,305.859
227.450,3480,305.859
227.500,3480,305.859
227.550,3480,305.859
227.600,3480,305.859
227.650,3480,305.859
227.700,3480,305.859
227.750,3480,305.859
227.800,3480,305.859
227.850,3480,305.859
227.900,3480,305.859
227.950,3480,305.859
228.000,3480,305.859
228.050,3480,305.859
228.100,3480,305.859
228.150,3480,305.859
228.200,3480,305.859
228.250,3480,305.859
228.300,3480,305.859
228.350,3480,305.859
228.400,3480,305.859
228.450,3480,305.859
228.500,3480,305.859
228.550,3480,305.859
228.600,3480,305.859
228.650,3480,305.859
228.700,3480,305.859
228.750,3480,305.859
228.800,3480,305.859
228.850,3480,305.859
228.900,3480,305.859
228.950,3480,305.859
229.000,3480,305.859
229.050,3480,305.859
229.100,3480,305.859
229.150,3480,305.859
229.200,3480,305.859
229.250,3480,305.859
229.300,3480,305.859
229.350,3480,305.859
229.400,3480,305.859
229.450,3480,305.859
229.500,3480,305.859
229.550,3480,305.859
229.600,3480,305.859
229.650,3480,305.859
229.700,3480,305.859
229.750,3480,305.859
229.800,3480,305.859
229.850,3480,305.859
229.900,3480,305.859
229.950,3480,305.859
230.000,3480,305.859
230.050,3480,305.859
230.100,3480,305.859
230.150,3480,305.859
230.200,3480,305.859
230.250,3480,305.859
230.300,3480,305.859
230.350,3480,305.859
230.400,3480,305.859
230.450,3480,305.859
230.500,3480,305.859
230.550,3480,305.859
230.600,3480,305.859
230.650,3480,305.859
230.700,3480,305.859
230.750,3480,305.859
230.800,3480,305.859
230.850,3480,305.859
230.900,3480,305.859
230.950,3480,305.859
231.000,3480,305.859
231.050,3480,305.859
231.100,3480,305.859
231.150,3480,305.859
231.200,3480,305.859
231.250,3480,305.859
231.300,3480,305.859
231.350,3480,305.859
231.400,3480,305.859
231.450,3480,305.859
231.500,3480,305.859
231.550,3480,305.859
231.600,3557,312.627
231.650,3557,312.627
231.700,3378,296.895
231.750,3378,296.895
231.800,3378,296.895
231.850,3378,296.895
231.900,3557,312.627
231.950,3557,312.627
232.000,3353,294.697
232.050,3353,294.697
232.100,3378,296.895
232.150,3378,296.895
232.200,3557,312.627
232.250,3557,312.627
232.300,3480,305.859
232.350,3480,305.859
232.400,3480,305.859
232.450,3480,305.859
232.500,3532,310.430
232.550,3532,310.430
232.600,3480,305.859
232.650,3480,305.859
232.700,3480,305.859
232.750,3480,305.859
232.800,3532,310.430
232.850,3532,310.430
232.900,3480,305.859
232.950,3480,305.859
233.000,3480,305.859
233.050,3480,305.859
233.100,3480,305.859
233.150,3480,305.859
233.200,3480,305.859
233.250,3480,305.859
233.300,3480,305.859
233.350,3480,305.859
233.400,3480,305.859
233.450,3480,305.859
233.500,3557,312.627
233.550,3557,312.627
233.600,3480,305.859
233.650,3480,305.859
233.700,3557,312.627
233.750,3557,312.627
233.800,3557,312.627
233.850,3557,312.627
233.900,3480,305.859
233.950,3480,305.859
234.000,3480,305.859
234.050,3480,305.859
234.100,3480,305.859
234.150,3480,305.859
234.200,3480,305.859
234.250,3480,305.859
234.300,3480,305.859
234.350,3480,305.859
234.400,3480,305.859
234.450,3480,305.859
234.500,3480,305.859
234.550,3480,305.859
234.600,3480,305.859
234.650,3480,305.859
234.700,3480,305.859
234.750,3480,305.859
234.800,3480,305.859
234.850,3480,305.859
234.900,3480,305.859
234.950,3480,305.859
235.000,3480,305.859
235.050,3480,305.859
235.100,3480,305.859
235.150,3480,305.859
235.200,3480,305.859
235.250,3480,305.859
235.300,3480,305.859
235.350,3480,305.859
235.400,3480,305.859
235.450,3480,305.859
235.500,3480,305.859
235.550,3480,305.859
235.600,3480,305.859
235.650,3480,305.859
235.700,3480,305.859
235.750,3480,305.859
235.800,3480,305.859
235.850,3480,305.859
235.900,3480,305.859
235.950,3480,305.859
236.000,3480,305.859
236.050,3480,305.859
236.100,3480,305.859
236.150,3480,305.859
236.200,3480,305.859
236.250,3480,305.859
236.300,3480,305.859
236.350,3480,305.859
236.400,3480,305.859
236.450,3480,305.859
236.500,3480,305.859
236.550,3480,305.859
236.600,3480,305.859
236.650,3480,305.859
236.700,3480,305.859
236.750,3480,305.859
236.800,3480,305.859
236.850,3480,305.859
236.900,3480,305.859
236.950,3480,305.859
237.000,3480,305.859
237.050,3480,305.859
237.100,3480,305.859
237.150,3480,305.859
237.200,3480,305.859
237.250,3480,305.859
237.300,3480,305.859
237.350,3480,305.859
237.400,3480,305.859
237.450,3480,305.859
237.500,3480,305.859
237.550,3480,305.859
237.600,3480,305.859
237.650,3480,305.859
237.700,3480,305.859
237.750,3480,305.859
237.800,3480,305.859
237.850,3480,305.859
237.900,3480,305.859
237.950,3480,305.859
238.000,3480,305.859
238.050,3480,305.859
238.100,3480,305.859
238.150,3480,305.859
238.200,3480,305.859
238.250,3480,305.859
238.300,3480,305.859
238.350,3480,305.859
238.400,3480,305.859
238.450,3480,305.859
238.500,3480,305.859
238.550,3480,305.859
238.600,3480,305.859
238.650,3480,305.859
238.700,3480,305.859
238.750,3480,305.859
238.800,3480,305.859
238.850,3480,305.859
238.900,3480,305.859
238.950,3480,305.859
239.000,3480,305.859
239.050,3480,305.859
239.100,3480,305.859
239.150,3480,305.859
239.200,3480,305.859
239.250,3480,305.859
239.300,3480,305.859
239.350,3480,305.859
239.400,3480,305.859
239.450,3480,305.859
239.500,3480,305.859
239.550,3480,305.859
239.600,3480,305.859
239.650,3480,305.859
239.700,3480,305.859
239.750,3480,305.859
239.800,3480,305.859
239.850,3480,305.859
239.900,3480,305.859
239.950,3480,305.859
240.000,3480,305.859
240.050,3480,305.859
240.100,3480,305.859
240.150,3480,305.859
240.200,3480,305.859
240.250,3480,305.859
240.300,3480,305.859
240.350,3480,305.859
240.400,3480,305.859
240.450,3480,305.859
240.500,3480,305.859
240.550,3480,305.859
240.600,3480,305.859
240.650,3480,305.859
240.700,3480,305.859
240.750,3480,305.859
240.800,3480,305.859
240.850,3480,305.859
240.900,3480,305.859
240.950,3480,305.859
241.000,3480,305.859
241.050,3480,305.859
241.100,3480,305.859
241.150,3480,305.859
241.200,3480,305.859
241.250,3480,305.859
241.300,3480,305.859
241.350,3480,305.859
241.400,3480,305.859
241.450,3480,305.859
241.500,3480,305.859
241.550,3480,305.859
241.600,3480,305.859
241.650,3480,305.859
241.700,3480,305.859
241.750,3480,305.859
241.800,3480,305.859
241.850,3480,305.859
241.900,3480,305.859
241.950,3480,305.859
242.000,3480,305.859
242.050,3480,305.859
242.100,3480,305.859
242.150,3480,305.859
242.200,3480,305.859
242.250,3480,305.859
242.300,3480,305.859
242.350,3480,305.859
242.400,3480,305.859
242.450,3480,305.859
242.500,3480,305.859
242.550,3480,305.859
242.600,3480,305.859
242.650,3480,305.859
242.700,3480,305.859
242.750,3480,305.859
242.800,3480,305.859
242.850,3480,305.859
242.900,3480,305.859
242.950,3480,305.859
243.000,3480,305.859
243.050,3480,305.859
243.100,3480,305.859
243.150,3480,305.859
243.200,3480,305.859
243.250,3480,305.859
243.300,3480,305.859
243.350,3480,305.859
243.400,3480,305.859
243.450,3480,305.859
243.500,3480,305.859
243.550,3480,305.859
243.600,3480,305.859
243.650,3480,305.859
243.700,3480,305.859
243.750,3480,305.859
243.800,3480,305.859
243.850,3480,305.859
243.900,3480,305.859
243.950,3480,305.859
244.000,3480,305.859
244.050,3480,305.859
244.100,3480,305.859
244.150,3480,305.859
244.200,3480,305.859
244.250,3480,305.859
244.300,3480,305.859
244.350,3480,305.859
244.400,3480,305.859
244.450,3480,305.859
244.500,3480,305.859
244.550,3480,305.859
244.600,3480,305.859
244.650,3480,305.859
244.700,3480,305.859
244.750,3480,305.859
244.800,3480,305.859
244.850,3480,305.859
244.900,3480,305.859
244.950,3480,305.859
245.000,3480,305.859
245.050,3480,305.859
245.100,3480,305.859
245.150,3480,305.859
245.200,3480,305.859
245.250,3480,305.859
245.300,3480,305.859
245.350,3480,305.859
245.400,3480,305.859
245.450,3480,305.859
245.500,3480,305.859
245.550,3480,305.859
245.600,3480,305.859
245.650,3480,305.859
245.700,3480,305.859
245.750,3480,305.859
245.800,3480,305.859
245.850,3480,305.859
245.900,3480,305.859
245.950,3480,305.859
246.000,3480,305.859
246.050,3480,305.859
246.100,3480,305.859
246.150,3480,305.859
246.200,3480,305.859
246.250,3480,305.859
246.300,3480,305.859
246.350,3480,305.859
246.400,3480,305.859
246.450,3480,305.859
246.500,3480,305.859
246.550,3480,305.859
246.600,3480,305.859
246.650,3480,305.859
246.700,3480,305.859
246.750,3480,305.859
246.800,3480,305.859
246.850,3480,305.859
246.900,3480,305.859
246.950,3480,305.859
247.000,3480,305.859
247.050,3480,305.859
247.100,3480,305.859
247.150,3480,305.859
247.200,3480,305.859
247.250,3480,305.859
247.300,3480,305.859
247.350,3480,305.859
247.400,3480,305.859
247.450,3480,305.859
247.500,3480,305.859
247.550,3480,305.859
247.600,3480,305.859
247.650,3480,305.859
247.700,3480,305.859
247.750,3480,305.859
247.800,3480,305.859
247.850,3480,305.859
247.900,3480,305.859
247.950,3480,305.859
248.000,3480,305.859
248.050,3480,305.859
248.100,3480,305.859
248.150,3480,305.859
248.200,3480,305.859
248.250,3480,305.859
248.300,3480,305.859
248.350,3480,305.859
248.400,3480,305.859
248.450,3480,305.859
248.500,3480,305.859
248.550,3480,305.859
248.600,3480,305.859
248.650,3480,305.859
248.700,3480,305.859
248.750,3480,305.859
248.800,3480,305.859
248.850,3480,305.859
248.900,3480,305.859
248.950,3480,305.859
249.000,3480,305.859
249.050,3480,305.859
249.100,3480,305.859
249.150,3480,305.859
249.200,3480,305.859
249.250,3480,305.859
249.300,3480,305.859
249.350,3480,305.859
249.400,3480,305.859
249.450,3480,305.859
249.500,3480,305.859
249.550,3480,305.859
249.600,3480,305.859
249.650,3480,305.859
249.700,3480,305.859
249.750,3480,305.859
249.800,3480,305.859
249.850,3480,305.859
249.900,3480,305.859
249.950,3480,305.859
250.000,3480,305.859
250.050,3480,305.859
250.100,3480,305.859
250.150,3480,305.859
250.200,3480,305.859
250.250,3480,305.859
250.300,3480,305.859
250.350,3480,305.859
250.400,3480,305.859
250.450,3480,305.859
250.500,3480,305.859
250.550,3480,305.859
250.600,3480,305.859
250.650,3480,305.859
250.700,3480,305.859
250.750,3480,305.859
250.800,3480,305.859
250.850,3480,305.859
250.900,3480,305.859
250.950,3480,305.859
251.000,3480,305.859
251.050,3480,305.859
251.100,3480,305.859
251.150,3480,305.859
251.200,3480,305.859
251.250,3480,305.859
251.300,3480,305.859
251.350,3480,305.859
251.400,3480,305.859
251.450,3480,305.859
251.500,3480,305.859
251.550,3480,305.859
251.600,3480,305.859
251.650,3480,305.859
251.700,3480,305.859
251.750,3480,305.859
251.800,3480,305.859
251.850,3480,305.859
251.900,3480,305.859
251.950,3480,305.859
252.000,3480,305.859
252.050,3480,305.859
252.100,3480,305.859
252.150,3480,305.859
252.200,3480,305.859
252.250,3480,305.859
252.300,3480,305.859
252.350,3480,305.859
252.400,3480,305.859
252.450,3480,305.859
252.500,3480,305.859
252.550,3480,305.859
252.600,3480,305.859
252.650,3480,305.859
252.700,3480,305.859
252.750,3455,303.662
252.800,3480,305.859
252.850,3557,312.627
252.900,3480,305.859
252.950,3378,296.895
253.000,3480,305.859
253.050,3480,305.859
253.100,3480,305.859
253.150,3480,305.859
253.200,3480,305.859
253.250,3378,296.895
253.300,3378,296.895
253.350,3557,312.627
253.400,3480,305.859
253.450,3557,312.627
253.500,3557,312.627
253.550,3378,296.895
253.600,3378,296.895
253.650,3353,294.697
253.700,3353,294.697
253.750,3532,310.430
253.800,3532,310.430
253.850,3480,305.859
253.900,3480,305.859
253.950,3480,305.859
254.000,3480,305.859
254.050,3480,305.859
254.100,3480,305.859
254.150,3480,305.859
254.200,3480,305.859
254.250,3480,305.859
254.300,3480,305.859
254.350,3480,305.859
254.400,3480,305.859
254.450,3532,310.430
254.500,3532,310.430
254.550,3480,305.859
254.600,3480,305.859
254.650,3480,305.859
254.700,3480,305.859
254.750,3480,305.859
254.800,3480,305.859
254.850,3480,305.859
254.900,3480,305.859
254.950,3480,305.859
255.000,3480,305.859
255.050,3557,312.627
255.100,3557,312.627
255.150,3557,312.627
255.200,3557,312.627
255.250,3480,305.859
255.300,3480,305.859
255.350,3480,305.859
255.400,3480,305.859
255.450,3480,305.859
255.500,3480,305.859
255.550,3480,305.859
255.600,3480,305.859
255.650,3480,305.859
255.700,3480,305.859
255.750,3480,305.859
255.800,3480,305.859
255.850,3480,305.859
255.900,3480,305.859
255.950,3480,305.859
256.000,3480,305.859
256.050,3480,305.859
256.100,3480,305.859
256.150,3480,305.859
256.200,3480,305.859
256.250,3480,305.859
256.300,3480,305.859
256.350,3480,305.859
256.400,3480,305.859
256.450,3480,305.859
256.500,3480,305.859
256.550,3480,305.859
256.600,3480,305.859
256.650,3480,305.859
256.700,3480,305.859
256.750,3480,305.859
256.800,3480,305.859
256.850,3480,305.859
256.900,3480,305.859
256.950,3480,305.859
257.000,3480,305.859
257.050,3480,305.859
257.100,3480,305.859
257.150,3480,305.859
257.200,3480,305.859
257.250,3480,305.859
257.300,3480,305.859
257.350,3480,305.859
257.400,3480,305.859
257.450,3480,305.859
257.500,3480,305.859
257.550,3480,305.859
257.600,3480,305.859
257.650,3480,305.859
257.700,3480,305.859
257.750,3480,305.859
257.800,3480,305.859
257.850,3480,305.859
257.900,3480,305.859
257.950,3480,305.859
258.000,3480,305.859
258.050,3480,305.859
258.100,3480,305.859
258.150,3480,305.859
258.200,3480,305.859
258.250,3480,305.859
258.300,3480,305.859
258.350,3480,305.859
258.400,3480,305.859
258.450,3480,305.859
258.500,3480,305.859
258.550,3480,305.859
258.600,3480,305.859
258.650,3480,305.859
258.700,3480,305.859
258.750,3480,305.859
258.800,3480,305.859
258.850,3480,305.859
258.900,3480,305.859
258.950,3480,305.859
259.000,3480,305.859
259.050,3480,305.859
259.100,3480,305.859
259.150,3480,305.859
259.200,3480,305.859
259.250,3480,305.859
259.300,3480,305.859
259.350,3480,305.859
259.400,3480,305.859
259.450,3480,305.859
259.500,3480,305.859
259.550,3480,305.859
259.600,3480,305.859
259.650,3480,305.859
259.700,3480,305.859
259.750,3480,305.859
259.800,3480,305.859
259.850,3480,305.859
259.900,3480,305.859
259.950,3480,305.859
260.000,3480,305.859
260.050,3480,305.859
260.100,3480,305.859
260.150,3480,305.859
260.200,3480,305.859
260.250,3480,305.859
260.300,3480,305.859
260.350,3480,305.859
260.400,3480,305.859
260.450,3480,305.859
260.500,3480,305.859
260.550,3480,305.859
260.600,3480,305.859
260.650,3480,305.859
260.700,3480,305.859
260.750,3480,305.859
260.800,3480,305.859
260.850,3480,305.859
260.900,3480,305.859
260.950,3480,305.859
261.000,3480,305.859
261.050,3480,305.859
261.100,3480,305.859
261.150,3480,305.859
261.200,3480,305.859
261.250,3480,305.859
261.300,3480,305.859
261.350,3480,305.859
261.400,3480,305.859
261.450,3480,305.859
261.500,3480,305.859
261.550,3480,305.859
261.600,3480,305.859
261.650,3480,305.859
261.700,3480,305.859
261.750,3480,305.859
261.800,3480,305.859
261.850,3480,305.859
261.900,3480,305.859
261.950,3480,305.859
262.000,3480,305.859
262.050,3480,305.859
262.100,3480,305.859
262.150,3480,305.859
262.200,3480,305.859
262.250,3480,305.859
262.300,3480,305.859
262.350,3480,305.859
262.400,3480,305.859
262.450,3480,305.859
262.500,3480,305.859
262.550,3480,305.859
262.600,3480,305.859
262.650,3480,305.859
262.700,3480,305.859
262.750,3480,305.859
262.800,3480,305.859
262.850,3480,305.859
262.900,3480,305.859
262.950,3480,305.859
263.000,3480,305.859
263.050,3480,305.859
263.100,3480,305.859
263.150,3480,305.859
263.200,3480,305.859
263.250,3480,305.859
263.300,3480,305.859
263.350,3480,305.859
263.400,3480,305.859
263.450,3480,305.859
263.500,3480,305.859
263.550,3480,305.859
263.600,3480,305.859
263.650,3480,305.859
263.700,3480,305.859
263.750,3480,305.859
263.800,3480,305.859
263.850,3480,305.859
263.900,3480,305.859
263.950,3480,305.859
264.000,3480,305.859
264.050,3480,305.859
264.100,3480,305.859
264.150,3480,305.859
264.200,3480,305.859
264.250,3480,305.859
264.300,3480,305.859
264.350,3480,305.859
264.400,3480,305.859
264.450,3480,305.859
264.500,3480,305.859
264.550,3480,305.859
264.600,3480,305.859
264.650,3480,305.859
264.700,3480,305.859
264.750,3480,305.859
264.800,3480,305.859
264.850,3480,305.859
264.900,3480,305.859
264.950,3480,305.859
265.000,3480,305.859
265.050,3480,305.859
265.100,3480,305.859
265.150,3480,305.859
265.200,3480,305.859
265.250,3480,305.859
265.300,3480,305.859
265.350,3480,305.859
265.400,3480,305.859
265.450,3480,305.859
265.500,3480,305.859
265.550,3480,305.859
265.600,3480,305.859
265.650,3480,305.859
265.700,3480,305.859
265.750,3480,305.859
265.800,3480,305.859
265.850,3480,305.859
265.900,3480,305.859
265.950,3480,305.859
266.000,3480,305.859
266.050,3480,305.859
266.100,3480,305.859
266.150,3480,305.859
266.200,3480,305.859
266.250,3480,305.859
266.300,3480,305.859
266.350,3480,305.859
266.400,3480,305.859
266.450,3480,305.859
266.500,3480,305.859
266.550,3480,305.859
266.600,3480,305.859
266.650,3480,305.859
266.700,3480,305.859
266.750,3480,305.859
266.800,3480,305.859
266.850,3480,305.859
266.900,3480,305.859
266.950,3480,305.859
267.000,3480,305.859
267.050,3480,305.859
267.100,3480,305.859
267.150,3480,305.859
267.200,3480,305.859
267.250,3480,305.859
267.300,3480,305.859
267.350,3480,305.859
267.400,3480,305.859
267.450,3480,305.859
267.500,3480,305.859
267.550,3480,305.859
267.600,3480,305.859
267.650,3480,305.859
267.700,3480,305.859
267.750,3480,305.859
267.800,3480,305.859
267.850,3480,305.859
267.900,3480,305.859
267.950,3480,305.859
268.000,3480,305.859
268.050,3480,305.859
268.100,3480,305.859
268.150,3480,305.859
268.200,3480,305.859
268.250,3480,305.859
268.300,3480,305.859
268.350,3480,305.859
268.400,3480,305.859
268.450,3480,305.859
268.500,3480,305.859
268.550,3480,305.859
268.600,3480,305.859
268.650,3480,305.859
268.700,3480,305.859
268.750,3480,305.859
268.800,3480,305.859
268.850,3480,305.859
268.900,3480,305.859
268.950,3480,305.859
269.000,3480,305.859
269.050,3480,305.859
269.100,3480,305.859
269.150,3480,305.859
269.200,3480,305.859
269.250,3480,305.859
269.300,3480,305.859
269.350,3480,305.859
269.400,3480,305.859
269.450,3480,305.859
269.500,3480,305.859
269.550,3480,305.859
269.600,3480,305.859
269.650,3480,305.859
269.700,3480,305.859
269.750,3480,305.859
269.800,3480,305.859
269.850,3480,305.859
269.900,3480,305.859
269.950,3480,305.859
270.000,3480,305.859
270.050,3480,305.859
270.100,3480,305.859
270.150,3480,305.859
270.200,3480,305.859
270.250,3480,305.859
270.300,3480,305.859
270.350,3480,305.859
270.400,3480,305.859
270.450,3480,305.859
270.500,3480,305.859
270.550,3480,305.859
270.600,3480,305.859
270.650,3480,305.859
270.700,3480,305.859
270.750,3480,305.859
270.800,3480,305.859
270.850,3480,305.859
270.900,3480,305.859
270.950,3480,305.859
271.000,3480,305.859
271.050,3480,305.859
271.100,3480,305.859
271.150,3480,305.859
271.200,3480,305.859
271.250,3480,305.859
271.300,3480,305.859
271.350,3480,305.859
271.400,3480,305.859
271.450,3480,305.859
271.500,3480,305.859
271.550,3480,305.859
271.600,3480,305.859
271.650,3480,305.859
271.700,3480,305.859
271.750,3480,305.859
271.800,3480,305.859
271.850,3480,305.859
271.900,3480,305.859
271.950,3480,305.859
272.000,3480,305.859
272.050,3480,305.859
272.100,3480,305.859
272.150,3480,305.859
272.200,3480,305.859
272.250,3480,305.859
272.300,3480,305.859
272.350,3480,305.859
272.400,3480,305.859
272.450,3480,305.859
272.500,3480,305.859
272.550,3480,305.859
272.600,3480,305.859
272.650,3480,305.859
272.700,3480,305.859
272.750,3480,305.859
272.800,3480,305.859
272.850,3480,305.859
272.900,3480,305.859
272.950,3480,305.859
273.000,3480,305.859
273.050,3480,305.859
273.100,3480,305.859
273.150,3480,305.859
273.200,3480,305.859
273.250,3480,305.859
273.300,3532,310.430
273.350,3480,305.859
273.400,3455,303.662
273.450,3455,303.662
273.500,3378,296.895
273.550,3378,296.895
273.600,3557,312.627
273.650,3480,305.859
273.700,3378,296.895
273.750,3480,305.859
273.800,3378,296.895
273.850,3378,296.895
273.900,3378,296.895
273.950,3480,305.859
274.000,3557,312.627
274.050,3557,312.627
274.100,3557,312.627
274.150,3557,312.627
274.200,3557,312.627
274.250,3557,312.627
274.300,3480,305.859
274.350,3480,305.859
274.400,3480,305.859
274.450,3480,305.859
274.500,3532,310.430
274.550,3532,310.430
274.600,3480,305.859
274.650,3480,305.859
274.700,3480,305.859
274.750,3480,305.859
274.800,3480,305.859
274.850,3480,305.859
274.900,3557,312.627
274.950,3557,312.627
275.000,3557,312.627
275.050,3557,312.627
275.100,3557,312.627
275.150,3557,312.627
275.200,3557,312.627
275.250,3557,312.627
275.300,3480,305.859
275.350,3480,305.859
275.400,3480,305.859
275.450,3480,305.859
275.500,3480,305.859
275.550,3480,305.859
275.600,3557,312.627
275.650,3557,312.627
275.700,3480,305.859
275.750,3480,305.859
275.800,3480,305.859
275.850,3480,305.859
275.900,3480,305.859
275.950,3480,305.859
276.000,3480,305.859
276.050,3480,305.859
276.100,3480,305.859
276.150,3480,305.859
276.200,3480,305.859
276.250,3480,305.859
276.300,3480,305.859
276.350,3480,305.859
276.400,3480,305.859
276.450,3480,305.859
276.500,3480,305.859
276.550,3480,305.859
276.600,3480,305.859
276.650,3480,305.859
276.700,3480,305.859
276.750,3480,305.859
276.800,3480,305.859
276.850,3480,305.859
276.900,3480,305.859
276.950,3480,305.859
277.000,3480,305.859
277.050,3480,305.859
277.100,3480,305.859
277.150,3480,305.859
277.200,3480,305.859
277.250,3480,305.859
277.300,3480,305.859
277.350,3480,305.859
277.400,3480,305.859
277.450,3480,305.859
277.500,3480,305.859
277.550,3480,305.859
277.600,3480,305.859
277.650,3480,305.859
277.700,3480,305.859
277.750,3480,305.859
277.800,3480,305.859
277.850,3480,305.859
277.900,3480,305.859
277.950,3480,305.859
278.000,3480,305.859
278.050,3480,305.859
278.100,3480,305.859
278.150,3480,305.859
278.200,3480,305.859
278.250,3480,305.859
278.300,3480,305.859
278.350,3480,305.859
278.400,3480,305.859
278.450,3480,305.859
278.500,3480,305.859
278.550,3480,305.859
278.600,3480,305.859
278.650,3480,305.859
278.700,3480,305.859
